"std","nips"
0.23125110957755612,4769
0.23228661796514596,4769
0.2314547869036513,4769
0.23150648567119972,4769
0.22802283981975227,4769
0.2295674475416769,2985
0.2311198585900058,2985
0.23224222756141616,2985
0.23118277739934148,2985
0.23108300511130933,2985
0.2293987350175608,2985
0.22853077179625442,2519
0.22976013746693075,735
0.22960474293027489,2519
0.22970096446222887,2519
0.23275678295085064,2519
0.23016257769925724,2519
0.23059756139297324,2519
0.23481654667965618,2519
0.2332429499170477,735
0.22845499683980436,735
0.23716462392800924,735
0.23331829061459652,735
0.23534973341406198,735
0.23472478641775552,735
0.2308606455649595,1957
0.2301701923515643,3548
0.22946509704377555,1957
0.23307919758551832,1957
0.23193737450145543,1957
0.228447256556554,1957
0.22908032168189538,1957
0.2269099801456213,1957
0.23049766302231842,3548
0.22983168045943655,3548
0.23212874009847034,3548
0.23199380218849133,3548
0.2302852919504554,3548
0.23110923889173235,3548
0.23091567641028413,4207
0.22809445973524387,1298
0.23410131368078615,4207
0.23106387506667384,4207
0.23041452637440793,4207
0.22921615035067489,4207
0.23419652285488318,4207
0.23442031589726134,4207
0.23143353572679717,1298
0.23353625310238574,1298
0.22852143621529059,1298
0.22984850816985783,1298
0.23305385748797658,1298
0.23464268379536324,1298
0.23070874592991633,3082
0.23243600833070033,4673
0.23378604305190742,3082
0.2297276273914436,3082
0.2332603254397591,3082
0.23275200533682205,3082
0.2340630503293797,3082
0.23346799035360594,3082
0.23303454629592865,4673
0.23327087941930622,4673
0.2330137819393808,4673
0.23527705963476506,4673
0.23441642103261479,4673
0.2320789953609708,4673
0.2368955530080156,832
0.23080492836731054,2423
0.2314995645648038,832
0.22689592027852262,832
0.23329469580379827,832
0.2302390371855328,832
0.2318401152074112,832
0.23761458329495058,832
0.2330722843450297,2423
0.23554938627181066,2423
0.23380817235665982,2423
0.2272824776009749,2423
0.2305120681650727,2423
0.23150408516556664,2423
0.23274159651284196,972
0.2327624543163038,1438
0.23556710402618194,972
0.2305480523812819,972
0.23706745271596025,972
0.23564150869859463,972
0.2352173262218412,972
0.22651583454415014,972
0.23433580836348233,1438
0.23367476490799394,1438
0.23359955081610062,1438
0.23025666936004663,1438
0.2347151796266939,1438
0.23487037601086738,1438
0.23053594355610088,3222
0.2311462907688574,3688
0.22975727044553373,3222
0.232441581578701,3222
0.23052024522799,3222
0.23049615355928993,3222
0.23091189984423682,3222
0.23240648641008074,3222
0.23095003669646327,3688
0.23127620170501695,3688
0.23212248320345757,3688
0.23135749936128758,3688
0.23040229667954432,3688
0.23091452551143765,3688
0.23176561858355055,4347
0.23014936894764404,2563
0.22859950191232983,4347
0.23097916827427628,4347
0.22880107048323048,4347
0.23127893453548518,4347
0.23330785292495868,4347
0.2309144757527648,4347
0.22740540218376315,2563
0.22986978632570912,2563
0.23033285423414035,2563
0.23258946866030275,2563
0.23353305154426093,2563
0.23356461494782504,2563
0.23135900105173468,2097
0.23130120193484144,4813
0.23397457160964613,2097
0.23084845943740595,2097
0.22973014984118986,2097
0.2281408583751141,2097
0.23349631459324469,2097
0.23445272789912006,2097
0.22792962507866188,4813
0.2310456674497003,4813
0.23259380478481184,4813
0.23182333836805283,4813
0.2337751650265068,4813
0.2304732209370437,4813
0.23204085329424318,2660
0.232352057963694,2001
0.2322203323353488,2660
0.23272535434651373,2660
0.23234146134398936,2660
0.23153515028310734,2660
0.23203804573043402,2660
0.2314642100085436,2660
0.23204588207332255,2001
0.22995949567569207,2001
0.22913812413105572,2001
0.22766963944681726,2001
0.23009812482723413,2001
0.23370726571525352,2001
0.22854792653012598,4910
0.23019611945302138,4251
0.23178236228347918,4910
0.23147416209851307,4910
0.23209549934224724,4910
0.22978499862889587,4910
0.23212015591738155,4910
0.22934755680289334,4910
0.22971285591729743,4251
0.23167919289671549,4251
0.232135369257385,4251
0.23254606029800695,4251
0.23158577848130033,4251
0.2327802852447084,4251
0.23393889246200886,3785
0.23119333372998918,876
0.23448451211685342,3785
0.23426154000183952,3785
0.23339784170938804,3785
0.23251190911486744,3785
0.23381697501963647,3785
0.23705193215386766,3785
0.2307327449975438,876
0.23846081611126232,876
0.23795322652328707,876
0.23250149852663168,876
0.23580217617959404,876
0.23931805989097102,876
0.23376494209798543,1535
0.23456919988378516,3126
0.22552833794678095,1535
0.2334785289616306,1535
0.23305674389643133,1535
0.23229882360959342,1535
0.23115227110299474,1535
0.2297957674333207,1535
0.2336772402447646,3126
0.23218432361675845,3126
0.22821848619260748,3126
0.23096161400228485,3126
0.23225346592618076,3126
0.23238426609226465,3126
0.2329204882321318,1254
0.2315180244784959,1719
0.23257539550323542,1254
0.22776576936006915,1254
0.23428690766285334,1254
0.23158224008412331,1254
0.2343171910932759,1254
0.2312400020676697,1254
0.22650616244798477,1719
0.22793938558814517,1719
0.22872158649307478,1719
0.23379925197694887,1719
0.23190640112131053,1719
0.23115060715184366,1719
0.2298173593070852,3504
0.2326931529609758,3969
0.2285889948701326,3504
0.2300421606298656,3504
0.23026330500297187,3504
0.23102703005690098,3504
0.22798263098422025,3504
0.2301545089865658,3504
0.23050125832852822,3969
0.23383631177444958,3969
0.23167334474251894,3969
0.2317601517015054,3969
0.23133657776043418,3969
0.23023797620646158,3969
0.23469568030749438,4629
0.23465211227828564,594
0.23362342018643145,4629
0.2355998040685245,4629
0.23285277545281804,4629
0.23154655557547238,4629
0.23510673276250307,4629
0.23373607340765115,4629
0.22453718443401213,594
0.22727255437755944,594
0.23373510648619733,594
0.23712420989670516,594
0.232379562594644,594
0.2344060749870494,594
0.2315908707997988,2379
0.23246363731196518,2844
0.2342794788929746,2379
0.23303153739059831,2379
0.23041505063952897,2379
0.23100404223738144,2379
0.23045691316154088,2379
0.23538482069144515,2379
0.23309772114967367,2844
0.22975017632873826,2844
0.2335220616418832,2844
0.23247994476623823,2844
0.23053722286706696,2844
0.22956487896822586,2844
0.23222557537618466,1816
0.230392722285411,1157
0.23140724888453718,1816
0.2375497183500531,1816
0.23188528464743344,1816
0.23512108413043953,1816
0.23533257118054185,1816
0.2328771947977476,1816
0.23252489182861497,1157
0.2264606778534185,1157
0.2303135468887465,1157
0.23480061869130667,1157
0.2305542912645567,1157
0.22990322687245673,1157
0.23095390331386736,4066
0.2303711586274981,3407
0.23081630367443037,4066
0.23105461860984394,4066
0.23263389632115208,4066
0.231577793962872,4066
0.23018048523384155,4066
0.23165399889641086,4066
0.22934639288713232,3407
0.2300231270552807,3407
0.2310360546391507,3407
0.2326431340235585,3407
0.23063289015078323,3407
0.23191390184693378,3407
0.23306990289264107,2941
0.23258881069394702,2282
0.2321592528265473,2941
0.23441445489118226,2941
0.23061785694899514,2941
0.23269050701203492,2941
0.23148134867451808,2941
0.2309165121587824,2941
0.233923438249825,2282
0.23166985249289737,2282
0.230979104221402,2282
0.23243753569808176,2282
0.2307819497616265,2282
0.2321649266903721,2282
0.2321516588064542,691
0.23024221683845786,4532
0.23098759509526526,691
0.22709935163105793,691
0.23128844252331618,691
0.2292167622393682,691
0.23229698756397235,691
0.23112964140190478,691
0.22903166102351905,4532
0.23127141390601536,4532
0.23149716214172816,4532
0.23244019513609082,4532
0.23115640196232096,4532
0.23149019455968964,4532
0.23754836947736502,761
0.23176644793199538,2493
0.2277063995314976,761
0.2276516356799336,761
0.2316026411723019,761
0.2380903379766303,761
0.23178955299515003,761
0.23398490989484474,761
0.23249708291325152,2493
0.23047988771000522,2493
0.23302494801582058,2493
0.22886964950446403,2493
0.23241923364027503,2493
0.23137773705989606,2493
0.23167792639047086,3011
0.2320220488956561,4743
0.23113062956587516,3011
0.2284026313583432,3011
0.23093353598184285,3011
0.22990103339864246,3011
0.2319130209052126,3011
0.23212837485298773,3011
0.23018208736158643,4743
0.23075512035870777,4743
0.23220270218500397,4743
0.23182531759249186,4743
0.23321913283103923,4743
0.23042072632004998,4743
0.23443037209381107,4136
0.23387829649461236,1368
0.2311699006203813,4136
0.23156382088435665,4136
0.23224398805513305,4136
0.2324756760286363,4136
0.2282319523352077,4136
0.23056784805547081,4136
0.23267627818852352,1368
0.23482324332095947,1368
0.23464631610072573,1368
0.23117245295657934,1368
0.22943249279206807,1368
0.23158399080878794,1368
0.23490978016828237,1886
0.2302326858615324,3618
0.23396814552460515,1886
0.23401820142966076,1886
0.23326065710088206,1886
0.22955295570750753,1886
0.232000323923864,1886
0.23232179971453976,1886
0.2319550208210651,3618
0.23319996403822432,3618
0.2345137940034659,3618
0.23423427094634094,3618
0.23216229240098052,3618
0.23210563501815426,3618
0.23291578816264868,2449
0.2353508795147994,805
0.2301635508404051,2449
0.23318400181782506,2449
0.2333111553528704,2449
0.23035283551471755,2449
0.23019404209484157,2449
0.22949098904112045,2449
0.2252194811161445,805
0.23109628809368163,805
0.23051348866373855,805
0.22778014633508986,805
0.2320453989237035,805
0.22986148148093288,805
0.22830097673809027,4699
0.23081375831990203,3055
0.23058434186847587,4699
0.2320761657837221,4699
0.23251914724362802,4699
0.23260590958331803,4699
0.22967470584637123,4699
0.23459919288074968,4699
0.23133628372979625,3055
0.23325817275019928,3055
0.23184425137737769,3055
0.23190441352045071,3055
0.23039720203193967,3055
0.229981979556712,3055
0.23203481084891625,3574
0.23354497531101923,1930
0.23029582573472018,3574
0.23233648189792866,3574
0.23202972455449095,3574
0.2303896460263351,3574
0.23277355004884182,3574
0.23320403218494623,3574
0.22920051596420762,1930
0.2324025434460302,1930
0.22944547873245957,1930
0.2297197284392577,1930
0.2293941155752639,1930
0.23408878998794957,1930
0.22519258110187426,1324
0.23158521686393785,4180
0.22959141125115232,1324
0.2295251114371924,1324
0.23202253777477252,1324
0.23204676812558167,1324
0.23413562919849404,1324
0.23062833817009873,1324
0.23099143852919185,4180
0.23251798689728878,4180
0.23171373391095448,4180
0.22928532945608238,4180
0.2319632745704412,4180
0.2302620855550987,4180
0.23150453855834197,1605
0.23105764133612947,524
0.23111484612341832,1605
0.232109128974739,1605
0.22562516078796108,1605
0.23023909186050268,1605
0.23228918825719716,1605
0.2301437031724766,1605
0.2358296399762196,524
0.2326079552320793,524
0.23231588808073883,524
0.23676364773570266,524
0.2320412795342821,524
0.2344149425652253,524
0.2298781661097703,3855
0.2301321827774228,2774
0.23036682375410447,3855
0.23167478476226272,3855
0.23158646214500253,3855
0.23034187345479978,3855
0.22755655540878653,3855
0.2319316980152194,3855
0.22889523613172916,2774
0.23158760375641996,2774
0.23091238610582743,2774
0.23235329950797434,2774
0.23168404658834807,2774
0.23093436415121418,2774
0.2339500518049346,4980
0.23086258449929917,1649
0.22975910828733245,4980
0.2328133379023077,4980
0.23370969286591337,4980
0.23207380053366647,4980
0.23251954145733522,4980
0.23246159322673857,4980
0.2349406455614659,1649
0.22848564094180332,1649
0.2343396434243178,1649
0.23137245699175357,1649
0.2322360497767422,1649
0.23454532334662537,1649
0.22607480057054022,2730
0.23014546107750913,3899
0.23041178168972318,2730
0.23235319435707846,2730
0.2307939236197502,2730
0.23174974434876675,2730
0.2319800421979922,2730
0.23003856953693158,2730
0.2298518449351249,3899
0.23272972707048764,3899
0.2290746231789048,3899
0.23315851482230085,3899
0.2295736605638465,3899
0.23255014063020468,3899
0.23384833496462926,2168
0.23282737346849128,2212
0.23227086575624561,2168
0.23055413036831104,2168
0.23133786064765802,2168
0.2339510701036553,2168
0.2320225976106537,2168
0.2301937951172807,2168
0.23333216353038433,2212
0.23182691082112317,2212
0.234177870456455,2212
0.23023646492634112,2212
0.22964551677554282,2212
0.23242227909485874,2212
0.2292575111801298,4418
0.2300259021932554,4462
0.22974391633564598,4418
0.23070119261469088,4418
0.2284717226897345,4418
0.23154828815580827,4418
0.22891072039113178,4418
0.23139454878338525,4418
0.23070768680079926,4462
0.23152998611129494,4462
0.22802958993930023,4462
0.23377613446852674,4462
0.23244890023803166,4462
0.23280625880433967,4462
0.23271351683689886,3293
0.23122788128421487,1087
0.23126166254132807,3293
0.23161708329543737,3293
0.23028637067204455,3293
0.2312625271937014,3293
0.2311473785076685,3293
0.2293211839756627,3293
0.2352157174196825,1087
0.23348302765512563,1087
0.23238688105007996,1087
0.2352251437101268,1087
0.23088300667171346,1087
0.23496252853906952,1087
0.23130385806630127,1043
0.23196093132589923,3337
0.2326152296915736,1043
0.2269510067020559,1043
0.23237674909825512,1043
0.23063991962464025,1043
0.23283217798082653,1043
0.23542113979835697,1043
0.22923153074580566,3337
0.22990893527400255,3337
0.23192611979015496,3337
0.2331440539912275,3337
0.23143013974793808,3337
0.23404813371124225,3337
0.2313715553991221,902
0.23191797469733777,4884
0.23183432799537482,902
0.23113931977203758,902
0.2344909150777935,902
0.22938579430856496,902
0.23032484502250472,902
0.23132397492479614,902
0.22998851171419252,4884
0.23148793123252956,4884
0.23375218827972397,4884
0.23272563876200855,4884
0.23190910467333944,4884
0.2305955194172273,4884
0.23163656992207504,3152
0.22855571122523893,2634
0.2334002662463622,3152
0.2319544827150382,3152
0.23137430315839852,3152
0.2291541907722522,3152
0.22994685887385702,3152
0.23423438408295558,3152
0.23027009578806243,2634
0.2357380375005745,2634
0.24000530929704286,2634
0.2366005445310061,2634
0.23760485122452235,2634
0.23917149951592487,2634
0.23139202549580415,4277
0.23331339323593733,3759
0.23208258126323358,4277
0.23403982151767058,4277
0.2336256692389239,4277
0.23208546220470813,4277
0.22949611503119252,4277
0.2307693569565537,4277
0.23399597038440184,3759
0.23182699520002362,3759
0.2325535476576393,3759
0.23188361282959752,3759
0.2310785506333071,3759
0.23049579592429228,3759
0.2311611293816489,2027
0.2327961157943296,1509
0.23404534975932628,2027
0.23289533257035938,2027
0.23341915689525272,2027
0.23179520334576603,2027
0.22885768542159715,2027
0.22874939974224823,2027
0.2324454468864075,1509
0.22975523099677445,1509
0.2289415263509048,1509
0.2283021424723375,1509
0.2301434036771402,1509
0.22873273195055607,1509
0.23409136980775105,2590
0.23365674456323446,3196
0.2300350976017009,2590
0.2350293408528362,2590
0.23558381788999316,2590
0.23371016211815723,2590
0.22850214470076285,2590
0.22925000146445457,2590
0.23173071510394586,3196
0.22996456173870422,3196
0.2332937761715486,3196
0.23074573111222257,3196
0.23322271872533476,3196
0.23302824152949334,3196
0.22935085039954742,4840
0.2334620477499461,946
0.23206139930000452,4840
0.23132196601319469,4840
0.23134250323444452,4840
0.2296013798943241,4840
0.23115145013105728,4840
0.2308520267717434,4840
0.229730747427423,946
0.2334501751890119,946
0.23210079941802433,946
0.22764538252306982,946
0.23319961722677612,946
0.2333139474834009,946
0.22978528336615964,3715
0.23217048065287155,4321
0.23089934992674035,3715
0.23104689379855625,3715
0.23349982629820504,3715
0.23283361777556671,3715
0.23036926116988088,3715
0.2298698849841664,3715
0.23033917419345773,4321
0.23269908147156945,4321
0.23182537112220938,4321
0.23183313473478678,4321
0.23160872398589546,4321
0.230766758292075,4321
0.23134348516056136,1465
0.228504102340155,2071
0.23341817506609655,1465
0.23059430593078775,1465
0.23082453209703047,1465
0.23177807582823082,1465
0.22921325955416985,1465
0.230867822185046,1465
0.22908805671720026,2071
0.23274471049138457,2071
0.2332129305823457,2071
0.23018861963182521,2071
0.23425334041784965,2071
0.2323126650425041,2071
0.23962556899949633,1183
0.22939040916059147,2915
0.22994711702478837,1183
0.23129901248027507,1183
0.23714798261588207,1183
0.2354958368876361,1183
0.23404131867843964,1183
0.23327681757373744,1183
0.23574904852236225,2915
0.23146504564918227,2915
0.23015123346170557,2915
0.23220208543936413,2915
0.23140308944734952,2915
0.2298200299075398,2915
0.23178026641713909,3433
0.23192845696195033,665
0.23003983815185003,3433
0.23293280599655755,3433
0.231925404616566,3433
0.22939561059948285,3433
0.23126483632808525,3433
0.2301543116595965,3433
0.23396074020252267,665
0.23348329009355173,665
0.2342768250470247,665
0.23137100729836213,665
0.2383825705393552,665
0.23013666507993094,665
0.23267144228379583,4558
0.23098887871935353,4040
0.2322259135472524,4558
0.2337875734801087,4558
0.23212479778039627,4558
0.23286069123767375,4558
0.23232259837153948,4558
0.23233040854744166,4558
0.22989684902496743,4040
0.23120011671152135,4040
0.228940513887953,4040
0.23299272177084113,4040
0.2320429765215421,4040
0.22981191850332403,4040
0.23050588819024306,2308
0.2290382575018214,1790
0.23038373447954494,2308
0.23107268012991122,2308
0.2314477040942108,2308
0.23180774996647516,2308
0.2315135022904617,2308
0.23266427595546507,2308
0.2307219265695429,1790
0.2318792506320315,1790
0.22833748844525847,1790
0.23240210461651062,1790
0.23571398254410858,1790
0.2345022194250462,1790
0.2323897025744416,1746
0.2309413932509075,4602
0.23229437743137904,1746
0.2347833163756565,1746
0.23288160063175659,1746
0.2318804115003594,1746
0.23087931046354424,1746
0.23208988986570322,1746
0.23356248435306465,4602
0.23035823910014538,4602
0.23172971956997201,4602
0.23405997817440932,4602
0.22928354068520995,4602
0.23142365035869528,4602
0.23134338911795013,3996
0.2295743783656468,2352
0.2322446936761867,3996
0.2319462375819384,3996
0.2299353554447659,3996
0.23305240826539536,3996
0.23091948073077054,3996
0.2322079785164806,3996
0.22744815668908397,2352
0.2345859774813537,2352
0.23596711200291817,2352
0.23334906801511637,2352
0.23320542503345174,2352
0.23016016868536657,2352
0.23894055235123682,2871
0.2354835623995062,3477
0.234259024052148,2871
0.23674982807562658,2871
0.23533920359200092,2871
0.2362574243281817,2871
0.23650870969335036,2871
0.23244022305493645,2871
0.2350252120745542,3477
0.2326377877781415,3477
0.23008428878065146,3477
0.23195697051382966,3477
0.23373953351023444,3477
0.23017244908474738,3477
0.22873063232354152,621
0.23208221492235187,1227
0.22958158318470578,621
0.22685636422497973,621
0.2297995888839097,621
0.23017700061924867,621
0.23261380231568757,621
0.22793169110987402,621
0.23085362912132648,1227
0.23287810065397269,1227
0.2337691472091842,1227
0.23447998454070265,1227
0.23102388750404218,1227
0.2316966666286593,1227
0.23274876033483408,586
0.23140407293362414,911
0.22659041776037564,586
0.23654734195216107,586
0.22967458535393537,586
0.23589323679564114,586
0.23207655013181175,586
0.23353992207580304,586
0.226327247953929,911
0.23065299572033632,911
0.23099129715753022,911
0.23537703385687053,911
0.23511714637710182,911
0.23383673012164993,911
0.2339478396422997,2836
0.2315524706409907,3161
0.2306351749250536,2836
0.23075222921490574,2836
0.2294243265169668,2836
0.22952839884020304,2836
0.23140413618809288,2836
0.2313934204663115,2836
0.23071907290599092,3161
0.2321900797426242,3161
0.23512134704995896,3161
0.23158879976578794,3161
0.2294379333537529,3161
0.23380197626149316,3161
0.23055387097190805,3961
0.23043542127149141,2036
0.23402585698395711,3961
0.23250377800857774,3961
0.2310551261752458,3961
0.23116699544215566,3961
0.23002798013423284,3961
0.23330988143933334,3961
0.23229919271486052,2036
0.2338744475606916,2036
0.23425642485117212,2036
0.23609662062136005,2036
0.2364286343715473,2036
0.23511378750758044,2036
0.23167558287077725,1711
0.232639698775792,4286
0.229633854025575,1711
0.23063679066936826,1711
0.23312859078370993,1711
0.22820917955923936,1711
0.23152047191178343,1711
0.23217985985694162,1711
0.22973666000230647,4286
0.2324282287749171,4286
0.23119613120099022,4286
0.2307439035676488,4286
0.23306687036880266,4286
0.23245326440930897,4286
0.23129978696360842,2273
0.2288742268671243,2598
0.2313212183189818,2273
0.23308445055800653,2273
0.2312066115188679,2273
0.23199566297476976,2273
0.2319902987809215,2273
0.2332406874556037,2273
0.23333177164630486,2598
0.2323759981237104,2598
0.2334031081130826,2598
0.23642981642209385,2598
0.23116186211806744,2598
0.2329927938819772,2598
0.2307841032219393,4523
0.23053508003340656,4848
0.23110119529276277,4523
0.23142100855117695,4523
0.23134186001350096,4523
0.23177536740046453,4523
0.23380917681708963,4523
0.23191787476620124,4523
0.23092972095595599,4848
0.23282212860439552,4848
0.23332739001084,4848
0.23056545338501938,4848
0.23403625181941182,4848
0.2323555510035079,4848
0.23528005261604115,3398
0.2345350141220604,1473
0.23121437295903707,3398
0.2341459177536662,3398
0.23239605027727708,3398
0.2335482186022002,3398
0.23475148726601547,3398
0.22989069727392356,3398
0.23791333742690082,1473
0.2319138972484208,1473
0.23310159372481146,1473
0.23215091047208727,1473
0.23206991962840243,1473
0.22963727225395364,1473
0.22909839325461298,1148
0.22904442367555145,3723
0.22938235398566068,1148
0.22941248226750147,1148
0.2307457055448956,1148
0.22863597228777863,1148
0.23403721765810664,1148
0.23105120745167018,1148
0.2317717693609017,3723
0.23090122020455764,3723
0.23172116431695008,3723
0.23104843639086195,3723
0.22967582540439554,3723
0.23053018898790537,3723
0.22964833516425562,1429
0.2302096613517143,2317
0.23767578771104161,1429
0.2287409670617235,1429
0.23019923713793883,1429
0.23320066999640457,1429
0.23342796716386724,1429
0.23133553418713523,1429
0.23329719339255908,2317
0.2339151034365049,2317
0.23137638047753104,2317
0.2327492947676147,2317
0.2309216550739969,2317
0.23215750207479555,2317
0.23043947016524724,3679
0.2295941226738896,4567
0.22975245916326417,3679
0.2340871057128489,3679
0.22970878035258543,3679
0.23098023855711222,3679
0.23131900620006873,3679
0.23299617451833182,3679
0.23235326790546323,4567
0.2339253130754465,4567
0.23214683180366444,4567
0.2310936704513912,4567
0.2295276154536864,4567
0.2330535243042041,4567
0.2346785877808877,4804
0.23146386463051552,1192
0.23075448785598354,4804
0.23174313709460373,4804
0.233679245332649,4804
0.23140444179384592,4804
0.23223536284481947,4804
0.23157209176576007,4804
0.2283102623566211,1192
0.23147293208989644,1192
0.2315003863473627,1192
0.2328600897910556,1192
0.23009635429733907,1192
0.23019793651779857,1192
0.23029630200057494,2554
0.2298401454984338,3442
0.22992096087566935,2554
0.2303946194125686,2554
0.22893630940731946,2554
0.22931558229408353,2554
0.22930070731073818,2554
0.23210556243921435,2554
0.23114775208193383,3442
0.23204546783465443,3442
0.229772420641782,3442
0.23068587395913656,3442
0.23134228010674487,3442
0.23364797650625682,3442
0.23353320736346236,1992
0.23796876818900228,630
0.230448648240385,1992
0.23402289495040815,1992
0.23320223404841026,1992
0.234537743277708,1992
0.2334430889498135,1992
0.23392862421573044,1992
0.23695765585683015,630
0.23070743872755428,630
0.2338370949468587,630
0.23219429763425598,630
0.23508019990309104,630
0.2306140230617195,630
0.23191239994044952,4242
0.22774607855476847,2880
0.23238669636244635,4242
0.2307232528646628,4242
0.2311832297473499,4242
0.23433568177863548,4242
0.23151897663077267,4242
0.23060201498489433,4242
0.23118868256776257,2880
0.231525770556811,2880
0.23086229870456781,2880
0.2313551889786083,2880
0.230380847920318,2880
0.23137459276521252,2880
0.23241463528719541,3117
0.23140682166264903,1755
0.23336466193403543,3117
0.23118986923206938,3117
0.23172401020012898,3117
0.2303477934982423,3117
0.23072309993475276,3117
0.23387227422415713,3117
0.2310477380218575,1755
0.23393590455313332,1755
0.2330703064392427,1755
0.23309959199438005,1755
0.23206889806865905,1755
0.23289041463880983,1755
0.2294164021508304,867
0.22836716034110194,4005
0.2315658307506708,867
0.23643543442811707,867
0.2309695397198753,867
0.23085571371109007,867
0.22965568370433745,867
0.23312518725402398,867
0.23150553927422993,4005
0.2309048892184882,4005
0.23046291911982025,4005
0.2297557459892581,4005
0.23228885971129692,4005
0.22991935781136716,4005
0.22745379417945646,1008
0.23130734567555783,3302
0.2288191007227183,1008
0.23078357438621092,1008
0.23152804945699781,1008
0.23327955370499304,1008
0.22965335789796368,1008
0.2339783173658178,1008
0.232397111685271,3302
0.23316016021131947,3302
0.23167736690802232,3302
0.2332111395172509,3302
0.23365184229250663,3302
0.23345121360696963,3302
0.2303473527594745,3258
0.23128804839452963,1052
0.23032230531750067,3258
0.23102220146885594,3258
0.2304570856097354,3258
0.2305232149601913,3258
0.23159692878419816,3258
0.22979977677185892,3258
0.23451174071427414,1052
0.2307584770303665,1052
0.22785258183332993,1052
0.23013425536344256,1052
0.23074382305647134,1052
0.233053487117166,1052
0.23317582186661234,4383
0.23141994626051168,4427
0.23136256708081177,4383
0.2330310628535146,4383
0.23303031731770346,4383
0.23240407661203566,4383
0.2335568433862912,4383
0.23230586393696448,4383
0.23167630420872884,4427
0.23099261816309205,4427
0.2329698169073809,4427
0.22841063289183083,4427
0.230293991551057,4427
0.22934694667255953,4427
0.23298739797657855,2133
0.2314491065552584,2177
0.2320512547724499,2133
0.232259100243301,2133
0.23306281232858347,2133
0.23504125881251586,2133
0.23006443154519893,2133
0.23147037763690348,2133
0.23012470558714115,2177
0.23470252356547533,2177
0.23208558916117009,2177
0.23620737508208262,2177
0.23188293854094133,2177
0.23620913833861554,2177
0.23257914143915043,2695
0.23195019868012112,4989
0.23387285812195394,2695
0.23171829810190234,2695
0.23183495655752143,2695
0.23037155994351113,2695
0.23218251167681037,2695
0.23086640139320821,2695
0.23082075269562308,4989
0.22836532852638292,4989
0.2294345601770572,4989
0.23185521764487502,4989
0.22925711058009862,4989
0.2330103602191061,4989
0.22808133070207914,4945
0.2302047423879805,2739
0.2314226295154668,4945
0.22868297945591173,4945
0.2309419094610159,4945
0.23111109661850865,4945
0.2318705432848752,4945
0.23258925150700385,4945
0.23281238840172644,2739
0.2307160359525424,2739
0.23322742303474778,2739
0.22813210153479582,2739
0.22988134370304533,2739
0.23231827836464092,2739
0.233020270615143,3820
0.2293744613410443,3864
0.23072204277532773,3820
0.23242003318755097,3820
0.23161963671295,3820
0.23102867373082855,3820
0.23181301318336814,3820
0.23272886307798,3820
0.23148274250970788,3864
0.2323827668687852,3864
0.23417890504679326,3864
0.23171923984899886,3864
0.23197128953921364,3864
0.2306465954109026,3864
0.2327627444737118,1570
0.23502872411569906,1614
0.2317175596462096,1570
0.22814211384353741,1570
0.230830380846802,1570
0.23290512705538619,1570
0.23145636089885507,1570
0.23363736709279065,1570
0.2264207073587662,1614
0.23177809878848668,1614
0.231551948951768,1614
0.2321571188405695,1614
0.23384820731643358,1614
0.23221973402383844,1614
0.23513883139803354,1289
0.23611718395685133,4708
0.23195706396830484,1289
0.232969407698948,1289
0.2334214563827932,1289
0.23590985171905252,1289
0.23401938449498963,1289
0.22859049939123857,1289
0.23645982424335688,4708
0.23354339034045657,4708
0.23103113640526568,4708
0.23041708182093457,4708
0.23141321240142157,4708
0.23140429962177597,4708
0.23091225739816365,3539
0.2322958758779384,2458
0.2347093347503925,3539
0.23305799413969855,3539
0.23150383956486978,3539
0.22885671722025405,3539
0.23135641603268833,3539
0.23032870227425664,3539
0.23078662801842365,2458
0.23081744722839703,2458
0.23197912593169603,2458
0.23133129722319282,2458
0.23239696996884196,2458
0.23182816997703515,2458
0.23103135935426472,4664
0.23352717245112792,3583
0.2337556501003777,4664
0.2340581632061801,4664
0.23289620349290677,4664
0.22888429820881737,4664
0.2312669777831795,4664
0.23200478680738054,4664
0.23054768898024955,3583
0.23459718122366524,3583
0.23555049866434447,3583
0.23363011473113027,3583
0.23251419127621023,3583
0.23075166508158595,3583
0.2321586354364716,2414
0.23196467649765617,1333
0.23016051822704078,2414
0.2310383874515242,2414
0.23006093095254015,2414
0.22782888621885647,2414
0.2323103537426904,2414
0.23269047438398657,2414
0.23239051724184895,1333
0.23125409991896492,1333
0.2298626645138946,1333
0.23174529500085111,1333
0.23579628280191808,1333
0.22882409461665404,1333
0.23061264371393703,1851
0.231139441692628,3020
0.23276272531012643,1851
0.23003688703914876,1851
0.23332344301686342,1851
0.22944039804829366,1851
0.23340688254388745,1851
0.23724226712132296,1851
0.23162263377178413,3020
0.2370626779825257,3020
0.23446852425762427,3020
0.23634791370244201,3020
0.23688090186526917,3020
0.2338158518851671,3020
0.22984624803986212,4101
0.23266652020057826,770
0.230629845859266,4101
0.23043021477764178,4101
0.23036442834203294,4101
0.2292760668846516,4101
0.2312261118686957,4101
0.2311086382738156,4101
0.23465649472567568,770
0.23535736564224466,770
0.2275370272085644,770
0.23581549347616743,770
0.2329218272139637,770
0.23371928963970745,770
0.23128209782495537,2976
0.23453675351576142,4145
0.23047257313268799,2976
0.22964175374103388,2976
0.2338426387818452,2976
0.23061438878954085,2976
0.23481775291305074,2976
